capital_gain,capital_loss,hours_pw,gender,income_bracket,age,country_name,education,ethnicity,relationship_role,marital_relationship,marriage_status,work_class,occupation
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,60-69,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,50-59,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,60-69,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,60-69,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,10-19,M,<=50K,60-69,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,50-59,M,>50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,60-69,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,20-29,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,10-19,M,<=50K,60-69,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,20-29,M,<=50K,70-79,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,50-59,M,<=50K,10-19,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,2-3K,40-49,M,>50K,70-79,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,50-59,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,2-3K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,60-69,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,30-39,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,50-59,M,>50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,60-69,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,30-39,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,70-79,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,50-59,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,50-59,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,20-29,M,<=50K,60-69,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,60-69,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,1-2K,40-49,M,>50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,60-69,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,50-59,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,60-69,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,60-69,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,60-69,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,20-29,M,<=50K,60-69,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,60-69,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,50-59,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,30-39,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,50-59,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,30-39,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,1-2K,30-39,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,10-19,M,<=50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,>50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,>50K,60-69,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,>50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,1-2K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,50-59,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,1-2K,40-49,M,>50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,50-59,M,>50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,>50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,>50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,>50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,50-59,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,60-69,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,60-69,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,>50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,10-19,M,<=50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,2-3K,60-69,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,1-2K,40-49,M,>50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,1-2K,40-49,M,>50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,50-59,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,50-59,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,30-39,M,<=50K,60-69,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
90-99K,0-1K,40-49,M,>50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,>50K,40-49,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,>50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,50-59,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,>50K,50-59,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
0-9K,0-1K,60-69,M,<=50K,30-39,United-States,HS-grad,White,Husband,Married-civ-spouse,Married,Private,Prof-specialty
